LATITUDE,LONGITUDE,BRIGHTNESS,SCAN,TRACK,ACQ_DATE,ACQ_TIME,SATELLITE,CONFIDENCE,VERSION,BRIGHT_T31,FRP,DAYNIGHT
7.2180000000,27.7329900000,345.1200000000,1.3500000000,1.1500000000,2022/11/21,"1159",A,"92",6.1NRT,307.7700000000,58.7300000000,D
7.2357500000,26.9540600000,368.5800000000,1.2100000000,1.1000000000,2022/11/21,"1201",A,"100",6.1NRT,307.8000000000,133.6500000000,D
6.3712800000,20.9908800000,346.8500000000,1.3300000000,1.1400000000,2022/11/21,"1201",A,"94",6.1NRT,305.8500000000,71.7000000000,D
7.5114500000,28.3981000000,357.5900000000,1.5200000000,1.2200000000,2022/11/21,"1201",A,"98",6.1NRT,306.2900000000,126.0100000000,D
7.4608600000,26.8220600000,352.7300000000,1.2000000000,1.0900000000,2022/11/21,"1201",A,"96",6.1NRT,304.7900000000,75.1700000000,D
6.4259700000,19.1051500000,351.0800000000,1.8100000000,1.3200000000,2022/11/21,"1201",A,"96",6.1NRT,304.1300000000,133.0900000000,D
6.4214900000,19.0988900000,350.9000000000,1.8100000000,1.3200000000,2022/11/21,"1201",A,"96",6.1NRT,304.6600000000,132.0100000000,D
7.7202200000,27.0692400000,354.2100000000,1.2500000000,1.1100000000,2022/11/21,"1201",A,"97",6.1NRT,306.6300000000,78.2000000000,D
7.7609300000,26.5498700000,343.8200000000,1.1700000000,1.0800000000,2022/11/21,"1201",A,"91",6.1NRT,306.4200000000,47.8500000000,D
7.7740500000,26.1969600000,349.3700000000,1.1200000000,1.0600000000,2022/11/21,"1201",A,"94",6.1NRT,305.4900000000,58.9400000000,D
8.1252600000,26.6681700000,356.0900000000,1.2000000000,1.0900000000,2022/11/21,"1201",A,"98",6.1NRT,306.5500000000,81.9700000000,D
7.8717400000,24.7253100000,344.9100000000,1.0100000000,1.0100000000,2022/11/21,"1201",A,"92",6.1NRT,304.1200000000,44.5600000000,D
7.2252600000,20.2022900000,347.9400000000,1.4600000000,1.1900000000,2022/11/21,"1201",A,"94",6.1NRT,306.1600000000,85.9000000000,D
8.2148200000,26.5847500000,357.6900000000,1.1900000000,1.0800000000,2022/11/21,"1201",A,"98",6.1NRT,306.5200000000,87.5600000000,D
7.3095700000,20.3672500000,350.9300000000,1.4100000000,1.1800000000,2022/11/21,"1201",A,"95",6.1NRT,306.5600000000,90.1700000000,D
7.3181300000,20.3531800000,363.4500000000,1.4200000000,1.1800000000,2022/11/21,"1201",A,"100",6.1NRT,308.7900000000,143.3300000000,D
8.2854500000,26.7881300000,347.9400000000,1.2200000000,1.1000000000,2022/11/21,"1201",A,"93",6.1NRT,304.9200000000,63.5100000000,D
8.2893400000,26.7430000000,345.0200000000,1.2200000000,1.1000000000,2022/11/21,"1201",A,"91",6.1NRT,304.2100000000,55.1300000000,D
8.1797800000,25.7347500000,346.5200000000,1.0800000000,1.0400000000,2022/11/21,"1201",A,"93",6.1NRT,305.0100000000,51.0400000000,D
8.2650200000,25.8965700000,347.0900000000,1.1000000000,1.0500000000,2022/11/21,"1201",A,"93",6.1NRT,305.3500000000,51.6700000000,D
8.3124000000,26.0319800000,352.5300000000,1.1200000000,1.0500000000,2022/11/21,"1201",A,"96",6.1NRT,306.1000000000,66.9100000000,D
8.3110100000,26.0219500000,354.8700000000,1.1200000000,1.0500000000,2022/11/21,"1201",A,"97",6.1NRT,306.1000000000,71.8400000000,D
8.7875000000,28.8647300000,346.7500000000,1.7200000000,1.2900000000,2022/11/21,"1201",A,"93",6.1NRT,301.2800000000,108.0500000000,D
8.3583000000,25.1103900000,376.1100000000,1.0400000000,1.0200000000,2022/11/21,"1201",A,"100",6.1NRT,307.8800000000,134.5500000000,D
8.3686800000,25.1184100000,355.8800000000,1.0400000000,1.0200000000,2022/11/21,"1201",A,"98",6.1NRT,307.3500000000,68.4600000000,D
8.3568200000,24.9690100000,348.3900000000,1.0300000000,1.0100000000,2022/11/21,"1201",A,"94",6.1NRT,305.2200000000,51.0100000000,D
8.3555200000,24.9598200000,372.5000000000,1.0300000000,1.0100000000,2022/11/21,"1201",A,"100",6.1NRT,306.9200000000,120.1200000000,D
8.4061000000,25.0561000000,347.7700000000,1.0300000000,1.0200000000,2022/11/21,"1201",A,"93",6.1NRT,306.9300000000,48.0000000000,D
8.6782400000,26.6083800000,347.8400000000,1.2100000000,1.0900000000,2022/11/21,"1201",A,"93",6.1NRT,306.8500000000,57.7100000000,D
8.5214500000,25.2807200000,345.4700000000,1.0500000000,1.0200000000,2022/11/21,"1201",A,"92",6.1NRT,305.2800000000,47.4900000000,D
8.5201100000,25.2713000000,360.2600000000,1.0500000000,1.0200000000,2022/11/21,"1201",A,"100",6.1NRT,306.2700000000,83.5200000000,D
8.5187800000,25.2619000000,371.4900000000,1.0500000000,1.0200000000,2022/11/21,"1201",A,"100",6.1NRT,306.1900000000,120.5700000000,D
8.5174400000,25.2524900000,357.8700000000,1.0500000000,1.0200000000,2022/11/21,"1201",A,"99",6.1NRT,304.8100000000,77.6500000000,D
8.5279000000,25.2605600000,381.2400000000,1.0500000000,1.0200000000,2022/11/21,"1201",A,"100",6.1NRT,311.1600000000,160.2500000000,D
8.5265600000,25.2511500000,387.9000000000,1.0500000000,1.0200000000,2022/11/21,"1201",A,"100",6.1NRT,308.2400000000,193.1000000000,D
8.5359100000,25.2633100000,353.7600000000,1.0500000000,1.0200000000,2022/11/21,"1201",A,"96",6.1NRT,308.9700000000,62.9100000000,D
8.5346000000,25.2539100000,365.7000000000,1.0500000000,1.0200000000,2022/11/21,"1201",A,"100",6.1NRT,307.7700000000,96.9600000000,D
8.5450400000,25.2620300000,370.8900000000,1.0500000000,1.0200000000,2022/11/21,"1201",A,"100",6.1NRT,308.9200000000,115.2800000000,D
8.1251400000,22.1678600000,356.3000000000,1.0900000000,1.0400000000,2022/11/21,"1201",A,"98",6.1NRT,304.9300000000,79.3800000000,D
7.7388400000,19.2016300000,345.3000000000,1.6800000000,1.2800000000,2022/11/21,"1201",A,"92",6.1NRT,308.0100000000,90.4300000000,D
7.7842000000,19.1942900000,372.6500000000,1.6800000000,1.2800000000,2022/11/21,"1201",A,"100",6.1NRT,309.5300000000,243.7600000000,D
8.6906300000,25.1101100000,369.7800000000,1.0400000000,1.0200000000,2022/11/21,"1201",A,"100",6.1NRT,306.1400000000,112.3000000000,D
8.6694700000,24.9614400000,351.7400000000,1.0300000000,1.0100000000,2022/11/21,"1201",A,"95",6.1NRT,306.5900000000,56.4100000000,D
8.7028000000,25.1406800000,351.5000000000,1.0400000000,1.0200000000,2022/11/21,"1201",A,"95",6.1NRT,307.6200000000,58.1200000000,D
8.6988900000,25.1126600000,359.4600000000,1.0400000000,1.0200000000,2022/11/21,"1201",A,"99",6.1NRT,307.7400000000,78.8900000000,D
8.8065300000,25.8230600000,347.0900000000,1.1100000000,1.0500000000,2022/11/21,"1201",A,"92",6.1NRT,307.4100000000,49.1500000000,D
8.7328900000,25.2900300000,346.0800000000,1.0600000000,1.0300000000,2022/11/21,"1201",A,"92",6.1NRT,307.5000000000,46.9800000000,D
7.4726700000,16.6653800000,365.0700000000,2.6900000000,1.5700000000,2022/11/21,"1201",A,"100",6.1NRT,305.4700000000,387.2300000000,D
7.4687800000,16.6414100000,350.5400000000,2.7000000000,1.5700000000,2022/11/21,"1201",A,"95",6.1NRT,305.5600000000,229.3500000000,D
8.8936100000,26.0362800000,356.7500000000,1.1300000000,1.0600000000,2022/11/21,"1201",A,"98",6.1NRT,309.6200000000,75.9700000000,D
8.7877600000,25.2820700000,351.0800000000,1.0600000000,1.0300000000,2022/11/21,"1201",A,"95",6.1NRT,305.9600000000,58.5800000000,D
8.8605400000,25.6644800000,344.4900000000,1.0900000000,1.0400000000,2022/11/21,"1201",A,"91",6.1NRT,306.1700000000,42.9700000000,D
8.8681700000,25.6667400000,347.4200000000,1.0900000000,1.0400000000,2022/11/21,"1201",A,"93",6.1NRT,307.3100000000,48.9700000000,D
7.4777000000,16.6573900000,364.2800000000,2.6900000000,1.5700000000,2022/11/21,"1201",A,"100",6.1NRT,305.8300000000,376.3900000000,D
7.4696200000,16.6098200000,345.3000000000,2.7100000000,1.5800000000,2022/11/21,"1201",A,"93",6.1NRT,305.1800000000,183.1100000000,D
8.9362200000,26.0234900000,354.7600000000,1.1300000000,1.0600000000,2022/11/21,"1201",A,"97",6.1NRT,307.2700000000,67.6400000000,D
8.9001500000,25.6922300000,351.1400000000,1.1000000000,1.0400000000,2022/11/21,"1201",A,"95",6.1NRT,311.1300000000,58.2100000000,D
8.8987900000,25.6823800000,359.3300000000,1.0900000000,1.0400000000,2022/11/21,"1201",A,"99",6.1NRT,309.2500000000,81.7300000000,D
8.9565500000,26.0309900000,351.1100000000,1.1300000000,1.0600000000,2022/11/21,"1201",A,"95",6.1NRT,310.6800000000,58.7300000000,D
8.9461900000,25.5701400000,358.4300000000,1.0800000000,1.0400000000,2022/11/21,"1201",A,"99",6.1NRT,309.5400000000,77.1100000000,D
8.9933800000,25.4351000000,349.3400000000,1.0700000000,1.0300000000,2022/11/21,"1201",A,"94",6.1NRT,305.4600000000,57.1800000000,D
8.7544900000,23.7581300000,347.6800000000,1.0000000000,1.0000000000,2022/11/21,"1201",A,"93",6.1NRT,305.2300000000,48.0800000000,D
8.0660500000,19.0852000000,346.9900000000,1.7000000000,1.2800000000,2022/11/21,"1201",A,"93",6.1NRT,305.9000000000,102.4500000000,D
8.7673200000,23.5206200000,346.5200000000,1.0000000000,1.0000000000,2022/11/21,"1201",A,"93",6.1NRT,305.0600000000,46.5700000000,D
8.6722600000,22.6200500000,385.8500000000,1.0400000000,1.0200000000,2022/11/21,"1201",A,"100",6.1NRT,312.6300000000,180.5400000000,D
9.0928100000,25.4830700000,366.2600000000,1.0800000000,1.0400000000,2022/11/21,"1201",A,"100",6.1NRT,309.2500000000,104.2600000000,D
9.1162800000,24.6716900000,346.0500000000,1.0200000000,1.0100000000,2022/11/21,"1201",A,"92",6.1NRT,308.5400000000,40.2400000000,D
9.2372200000,25.4697800000,353.3900000000,1.0800000000,1.0400000000,2022/11/21,"1201",A,"96",6.1NRT,305.7600000000,64.4700000000,D
9.2358700000,25.4600800000,358.6300000000,1.0800000000,1.0400000000,2022/11/21,"1201",A,"99",6.1NRT,309.9600000000,78.4900000000,D
8.6243900000,20.9980600000,342.9900000000,1.2400000000,1.1000000000,2022/11/21,"1201",A,"91",6.1NRT,306.0500000000,52.2000000000,D
8.6342300000,20.9965800000,371.2800000000,1.2400000000,1.1000000000,2022/11/21,"1201",A,"100",6.1NRT,311.1800000000,149.8900000000,D
9.2426900000,25.1083300000,348.4800000000,1.0500000000,1.0200000000,2022/11/21,"1201",A,"93",6.1NRT,305.3000000000,52.2800000000,D
8.6440600000,20.9950000000,348.9900000000,1.2400000000,1.1000000000,2022/11/21,"1201",A,"94",6.1NRT,307.1300000000,67.7200000000,D
8.6459800000,21.0004800000,343.9600000000,1.2300000000,1.1000000000,2022/11/21,"1201",A,"91",6.1NRT,307.6100000000,55.7400000000,D
8.6192100000,20.7632800000,360.6300000000,1.2800000000,1.1200000000,2022/11/21,"1201",A,"100",6.1NRT,307.7700000000,111.0400000000,D
8.6291800000,20.7616700000,360.6300000000,1.2800000000,1.1200000000,2022/11/21,"1201",A,"100",6.1NRT,309.9200000000,110.7100000000,D
9.2793600000,25.1165100000,353.1900000000,1.0500000000,1.0200000000,2022/11/21,"1201",A,"96",6.1NRT,307.7600000000,61.8800000000,D
9.3935400000,25.7328200000,346.0200000000,1.1100000000,1.0500000000,2022/11/21,"1201",A,"92",6.1NRT,307.3800000000,45.5100000000,D
9.4482000000,26.0567000000,352.4700000000,1.1500000000,1.0700000000,2022/11/21,"1201",A,"96",6.1NRT,306.5600000000,70.2300000000,D
9.4043000000,25.7414700000,346.6500000000,1.1100000000,1.0500000000,2022/11/21,"1201",A,"92",6.1NRT,309.5200000000,45.1200000000,D
9.4029100000,25.7314900000,346.6500000000,1.1100000000,1.0500000000,2022/11/21,"1201",A,"92",6.1NRT,306.2600000000,46.0200000000,D
9.4122900000,25.7301700000,348.5200000000,1.1100000000,1.0500000000,2022/11/21,"1201",A,"93",6.1NRT,305.8100000000,49.6600000000,D
9.4528600000,25.9510800000,374.4900000000,1.1400000000,1.0600000000,2022/11/21,"1201",A,"100",6.1NRT,310.8500000000,140.8500000000,D
9.4514200000,25.9408800000,360.9400000000,1.1400000000,1.0600000000,2022/11/21,"1201",A,"100",6.1NRT,307.8500000000,88.5100000000,D
9.4574700000,25.9438200000,352.9600000000,1.1400000000,1.0600000000,2022/11/21,"1201",A,"96",6.1NRT,309.0400000000,65.7900000000,D
9.3720900000,25.2515600000,355.1700000000,1.0600000000,1.0300000000,2022/11/21,"1201",A,"97",6.1NRT,308.5300000000,66.8900000000,D
9.4932900000,26.0648400000,360.1700000000,1.1500000000,1.0700000000,2022/11/21,"1201",A,"100",6.1NRT,307.4300000000,87.9900000000,D
9.0110300000,22.5437900000,359.2300000000,1.0400000000,1.0200000000,2022/11/21,"1201",A,"99",6.1NRT,309.6200000000,78.3300000000,D
8.6688100000,20.0090500000,364.4100000000,1.4200000000,1.1800000000,2022/11/21,"1201",A,"100",6.1NRT,306.9200000000,145.0400000000,D
9.4672700000,25.1447700000,348.8300000000,1.0600000000,1.0300000000,2022/11/21,"1201",A,"93",6.1NRT,308.1100000000,50.8800000000,D
9.1440200000,22.8871500000,371.6000000000,1.0200000000,1.0100000000,2022/11/21,"1201",A,"100",6.1NRT,312.3400000000,112.3000000000,D
9.1426800000,22.8779700000,346.1200000000,1.0200000000,1.0100000000,2022/11/21,"1201",A,"92",6.1NRT,308.4400000000,42.5100000000,D
9.2944000000,23.7327300000,346.4900000000,1.0000000000,1.0000000000,2022/11/21,"1201",A,"92",6.1NRT,309.3900000000,42.4800000000,D
9.1385500000,22.6616500000,375.5500000000,1.0400000000,1.0200000000,2022/11/21,"1201",A,"100",6.1NRT,310.8600000000,129.4100000000,D
9.1371900000,22.6523600000,367.1600000000,1.0400000000,1.0200000000,2022/11/21,"1201",A,"100",6.1NRT,310.0700000000,99.7600000000,D
9.1132400000,22.4264400000,377.9600000000,1.0500000000,1.0200000000,2022/11/21,"1201",A,"100",6.1NRT,310.4600000000,142.5200000000,D
9.1118400000,22.4169900000,416.5800000000,1.0500000000,1.0200000000,2022/11/21,"1201",A,"100",6.1NRT,317.4900000000,383.0400000000,D
9.1104500000,22.4075300000,382.2700000000,1.0500000000,1.0200000000,2022/11/21,"1201",A,"100",6.1NRT,310.3500000000,164.1500000000,D
8.9225400000,20.8010000000,380.3500000000,1.2600000000,1.1100000000,2022/11/21,"1201",A,"100",6.1NRT,311.0900000000,198.6500000000,D
8.9208100000,20.7897900000,375.0400000000,1.2600000000,1.1100000000,2022/11/21,"1201",A,"100",6.1NRT,310.7200000000,169.4500000000,D
8.9324500000,20.7995000000,357.4800000000,1.2600000000,1.1100000000,2022/11/21,"1201",A,"98",6.1NRT,311.9400000000,92.8000000000,D
9.0977500000,21.6965000000,366.0000000000,1.1200000000,1.0600000000,2022/11/21,"1201",A,"100",6.1NRT,312.2500000000,108.2000000000,D
9.2707500000,22.8051500000,353.3300000000,1.0300000000,1.0100000000,2022/11/21,"1201",A,"96",6.1NRT,310.7900000000,54.6700000000,D
9.1086400000,21.7050300000,354.6000000000,1.1200000000,1.0600000000,2022/11/21,"1201",A,"97",6.1NRT,312.7900000000,70.1700000000,D
9.1071500000,21.6949900000,359.6000000000,1.1200000000,1.0600000000,2022/11/21,"1201",A,"99",6.1NRT,311.1300000000,86.2100000000,D
8.9701900000,20.6487400000,352.0000000000,1.2800000000,1.1200000000,2022/11/21,"1201",A,"96",6.1NRT,311.0400000000,75.3700000000,D
9.0587800000,21.1557400000,371.7900000000,1.2000000000,1.0900000000,2022/11/21,"1201",A,"100",6.1NRT,304.3400000000,146.8200000000,D
10.1409300000,28.8155000000,347.5800000000,1.7900000000,1.3100000000,2022/11/21,"1201",A,"93",6.1NRT,308.6300000000,102.0400000000,D
9.7268800000,25.6913100000,359.1800000000,1.1100000000,1.0500000000,2022/11/21,"1201",A,"99",6.1NRT,305.6000000000,83.2200000000,D
9.7255000000,25.6812700000,390.2500000000,1.1100000000,1.0500000000,2022/11/21,"1201",A,"100",6.1NRT,311.7900000000,217.7600000000,D
9.0684600000,21.1542300000,348.3900000000,1.2000000000,1.0900000000,2022/11/21,"1201",A,"94",6.1NRT,309.2500000000,63.0800000000,D
9.7348800000,25.6799500000,373.5200000000,1.1100000000,1.0500000000,2022/11/21,"1201",A,"100",6.1NRT,311.5800000000,133.8700000000,D
9.0846400000,21.1954100000,358.2800000000,1.1900000000,1.0800000000,2022/11/21,"1201",A,"99",6.1NRT,307.5400000000,86.6900000000,D
9.0830200000,21.1847600000,381.7000000000,1.1900000000,1.0900000000,2022/11/21,"1201",A,"100",6.1NRT,311.4000000000,188.2400000000,D
9.7442700000,25.6786300000,362.0500000000,1.1100000000,1.0500000000,2022/11/21,"1201",A,"100",6.1NRT,307.0800000000,90.7600000000,D
9.0154000000,20.6764900000,359.7500000000,1.2800000000,1.1200000000,2022/11/21,"1201",A,"99",6.1NRT,307.7000000000,105.2400000000,D
9.0136500000,20.6650400000,358.4800000000,1.2800000000,1.1200000000,2022/11/21,"1201",A,"99",6.1NRT,309.9700000000,99.9200000000,D
9.3428700000,22.6088100000,372.1100000000,1.0400000000,1.0200000000,2022/11/21,"1201",A,"100",6.1NRT,310.4300000000,113.6000000000,D
9.3415100000,22.5995300000,399.7400000000,1.0400000000,1.0200000000,2022/11/21,"1201",A,"100",6.1NRT,313.7700000000,248.4500000000,D
9.3552500000,22.6289400000,361.3000000000,1.0300000000,1.0200000000,2022/11/21,"1201",A,"100",6.1NRT,310.1200000000,81.4100000000,D
9.3538800000,22.6196800000,344.9100000000,1.0300000000,1.0200000000,2022/11/21,"1201",A,"91",6.1NRT,312.1300000000,42.1300000000,D
9.3511200000,22.6011400000,368.5200000000,1.0400000000,1.0200000000,2022/11/21,"1201",A,"100",6.1NRT,312.8800000000,103.7800000000,D
9.3497400000,22.5918800000,350.1400000000,1.0400000000,1.0200000000,2022/11/21,"1201",A,"94",6.1NRT,308.7500000000,52.2400000000,D
9.3483600000,22.5826000000,345.3300000000,1.0400000000,1.0200000000,2022/11/21,"1201",A,"91",6.1NRT,308.2100000000,42.6400000000,D
9.2895900000,22.1273800000,355.1500000000,1.0700000000,1.0300000000,2022/11/21,"1201",A,"97",6.1NRT,310.9000000000,67.2200000000,D
9.3264200000,22.1217500000,344.9100000000,1.0700000000,1.0300000000,2022/11/21,"1201",A,"91",6.1NRT,306.8400000000,43.9800000000,D
9.1747500000,20.7779400000,373.3500000000,1.2500000000,1.1100000000,2022/11/21,"1201",A,"100",6.1NRT,307.3300000000,164.9500000000,D
9.2129900000,20.8291500000,364.4100000000,1.2400000000,1.1100000000,2022/11/21,"1201",A,"100",6.1NRT,309.6400000000,119.9400000000,D
9.2112800000,20.8180000000,344.2800000000,1.2400000000,1.1100000000,2022/11/21,"1201",A,"91",6.1NRT,306.5300000000,52.7300000000,D
9.3876400000,21.9180000000,349.4000000000,1.0900000000,1.0400000000,2022/11/21,"1201",A,"94",6.1NRT,308.8200000000,53.1700000000,D
9.3969200000,21.9165600000,355.0600000000,1.0900000000,1.0400000000,2022/11/21,"1201",A,"97",6.1NRT,308.2600000000,67.0000000000,D
9.3954600000,21.9067800000,352.1200000000,1.0900000000,1.0400000000,2022/11/21,"1201",A,"95",6.1NRT,306.7300000000,61.1800000000,D
9.4061900000,21.9151100000,346.1500000000,1.0900000000,1.0400000000,2022/11/21,"1201",A,"92",6.1NRT,306.2000000000,45.1400000000,D
9.4047400000,21.9053200000,351.8300000000,1.0900000000,1.0400000000,2022/11/21,"1201",A,"95",6.1NRT,306.9000000000,60.3800000000,D
9.4169200000,21.9234800000,368.7000000000,1.0900000000,1.0400000000,2022/11/21,"1201",A,"100",6.1NRT,311.9200000000,110.7400000000,D
9.4154700000,21.9136800000,359.6500000000,1.0900000000,1.0400000000,2022/11/21,"1201",A,"99",6.1NRT,311.0800000000,81.8000000000,D
9.4515000000,22.0408800000,348.8300000000,1.0800000000,1.0400000000,2022/11/21,"1201",A,"94",6.1NRT,307.6400000000,51.4400000000,D
9.3541900000,21.2750100000,377.0400000000,1.1700000000,1.0800000000,2022/11/21,"1201",A,"100",6.1NRT,308.4400000000,166.3100000000,D
8.9619100000,18.7148100000,351.1700000000,1.7500000000,1.3000000000,2022/11/21,"1201",A,"95",6.1NRT,306.8600000000,123.2900000000,D
9.2167000000,20.2531100000,355.6900000000,1.3500000000,1.1500000000,2022/11/21,"1201",A,"97",6.1NRT,308.2900000000,93.4300000000,D
9.2148300000,20.2410400000,366.6800000000,1.3500000000,1.1500000000,2022/11/21,"1201",A,"100",6.1NRT,308.9300000000,140.5200000000,D
9.4730400000,21.3892400000,352.0900000000,1.1500000000,1.0700000000,2022/11/21,"1201",A,"96",6.1NRT,309.9500000000,70.4100000000,D
9.4667500000,21.3479000000,370.9100000000,1.1600000000,1.0700000000,2022/11/21,"1201",A,"100",6.1NRT,309.1400000000,135.6100000000,D
9.4651700000,21.3375300000,356.9100000000,1.1600000000,1.0700000000,2022/11/21,"1201",A,"98",6.1NRT,308.3900000000,85.2300000000,D
9.4778400000,21.3567600000,345.0200000000,1.1500000000,1.0700000000,2022/11/21,"1201",A,"91",6.1NRT,307.2000000000,51.6700000000,D
9.4762700000,21.3464100000,352.3000000000,1.1600000000,1.0700000000,2022/11/21,"1201",A,"96",6.1NRT,310.7400000000,70.7500000000,D
9.3859700000,20.7553000000,344.4900000000,1.2500000000,1.1100000000,2022/11/21,"1201",A,"91",6.1NRT,307.6300000000,58.5200000000,D
9.3365900000,20.4353000000,347.0900000000,1.3100000000,1.1300000000,2022/11/21,"1201",A,"93",6.1NRT,313.2100000000,57.7500000000,D
9.7679200000,23.2484600000,357.9200000000,1.0000000000,1.0000000000,2022/11/21,"1201",A,"98",6.1NRT,310.5400000000,67.7300000000,D
9.7666100000,23.2394300000,355.3900000000,1.0000000000,1.0000000000,2022/11/21,"1201",A,"97",6.1NRT,308.5000000000,62.2800000000,D
10.0888200000,25.4426100000,358.6100000000,1.1000000000,1.0400000000,2022/11/21,"1201",A,"99",6.1NRT,312.3400000000,75.1500000000,D
10.0874500000,25.4327600000,347.5100000000,1.0900000000,1.0400000000,2022/11/21,"1201",A,"92",6.1NRT,311.9200000000,45.3300000000,D
9.7755400000,23.2380800000,371.4900000000,1.0000000000,1.0000000000,2022/11/21,"1201",A,"100",6.1NRT,312.9400000000,109.4200000000,D
9.0873400000,18.7051400000,344.4600000000,1.7400000000,1.2900000000,2022/11/21,"1201",A,"91",6.1NRT,307.5000000000,86.1800000000,D
